,date,country/region,y/cases,y_cases_increasing_rate,y/death,y_cases_increasing_rate.1,population,GDPPC,%_ages_0-14  ,%_ages_15-64  ,%_ages_65+,temperature,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,M1_Wildcard,M1_Notes,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,cases_1_day_before,cases_2_day_before,cases_3_day_before,cases_4_day_before,cases_5_day_before
1771,26/07/2020,Brazil,51147,-0.084879498,1211,0.047577855,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,55891,59961,67860,41008,20257
1772,25/07/2020,Brazil,55891,-0.067877454,1156,-0.118230359,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,59961,67860,41008,20257,23529
1773,24/07/2020,Brazil,59961,-0.116401415,1311,0.021028037,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,11163469.8,"More than R $ 157 million has already been transferred by the Federal Government to assist the social assistance network of states and municipalities in the period of pandemic caused by the new coronavirus. The resource is intended for the purchase of Personal Protective Equipment (PPE) for workers in the network of the Unified Social Assistance System (Sua) of states and municipalities. The second installment of the emergency transfer, paid in July, exceeded the amount of R $ 58 million.' http://archive.fo/ng925",0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,67860,41008,20257,23529,28532
1774,23/07/2020,Brazil,67860,0.654799064,1284,-0.060716898,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,41008,20257,23529,28532,34177
1775,22/07/2020,Brazil,41008,1.024386632,1367,1.162974684,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,20257,23529,28532,34177,45403
1776,21/07/2020,Brazil,20257,-0.139062434,632,-0.117318436,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,23529,28532,34177,45403,39924
1777,20/07/2020,Brazil,23529,-0.175346979,716,-0.222584148,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,28532,34177,45403,39924,41857
1778,19/07/2020,Brazil,28532,-0.165169559,921,-0.208082545,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,34177,45403,39924,41857,20286
1779,18/07/2020,Brazil,34177,-0.247252384,1163,-0.120272315,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,45403,39924,41857,20286,24831
1780,17/07/2020,Brazil,45403,0.137235748,1322,0.072181671,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,39924,41857,20286,24831,39023
1781,16/07/2020,Brazil,39924,-0.046181045,1233,-0.051538462,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,"While several states are reopening (or have reopened) non-essential businesses, restrictions were tightened in a few locations this week due to rising ICU occupancy rates.' http://archive.fo/UsFdj",2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,"The Federal Government has extended deadlines for the Emergency Employment and Income Maintenance Program for another two months. According to the decree, the maximum term for the proportional reduction agreement of the working day and salary, which was 90 days, will now be 120 days. The term for the temporary suspension of the contract, which was 60 days, also changes to 120. For employees with intermittent employment contracts, the decree establishes the payment of an emergency benefit of R $ 600.00 for another month, counting from the closing date of the three-month period, for employees with formalized employment contracts until April 1, publication date of the PM creating the program. Link: http://web.archive.org/web/20200716184724/https://www.gov.br/pt-br/noticias/trabalho-e-previdencia/2020/07/programa-emergencial-de-manutencao-do-emprego-e-prorrogado",1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,41857,20286,24831,39023,45048
1782,15/07/2020,Brazil,41857,1.063344178,1300,0.773533424,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,20286,24831,39023,45048,42619
1783,14/07/2020,Brazil,20286,-0.183037332,733,0.161648178,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,244733580,"Brazil already has 9,273 ICU beds authorized by the Federal Government to treat exclusively severely or very seriously ill patients with Covid-19. Of the total, 247 of them are from pediatric ICUs. In all, the Ministry of Health made a contribution of approximately R $ 1.3 billion, paid in a single installment, so that states and municipalities can afford these beds for the next 90 days or as long as there is a need due to the pandemic. On Monday (13), 146 more ICU beds were enabled, at a cost of R $ 21 million. The qualifications covered municipalities in the states of Rio Grande do Norte, Espç©_ito Santo and Rio Grande do Sul. Link:http://web.archive.org/web/20200716185649/https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2020/07/uniao-repassa-mais-de-r-30-bilhoes-para-estados",0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,24831,39023,45048,42619,44571
1784,13/07/2020,Brazil,24831,-0.363682956,631,-0.410830999,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,"July 13 - Banco do Brasil credited the funds corresponding to the second installment of the financial assistance provided for in Supplementary Law 173/2020 . The amounts will be deposited in the same accounts as the State Participation Fund (FPE) and the Municipality Participation Fund (FPM). A total of R $ 15.038 billion will be deposited for subnational entities. The Complementary Law, signed by President Bolsonaro in March, allows the granting of federal aid of around R $ 60.15 billion to states, municipalities and the Federal District to strengthen actions to combat the new coronavirus. The transfer is being made in four installments. I believe this measure was already captured by earlier entries. Here I am only documenting the disbursement. Link: http://web.archive.org/web/20200716185245/https://www.gov.br/pt-br/noticias/financas-impostos-e-gestao-publica/2020/07/estados-e-municipios-recebem-auxilio-de-mais-de-r-15-bilhoes",0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,39023,45048,42619,44571,45305
1785,12/07/2020,Brazil,39023,-0.133746226,1071,-0.117792422,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,45048,42619,44571,45305,20229
1786,11/07/2020,Brazil,45048,0.05699336,1214,-0.004918033,211049519,6450.451,21.0091937,69.7391982,9.25160804,24.27,3,0,,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,4,,1,1,,1,,0,,0,,2,1,,2,,2,,0,,0,,4,0,,,,81.02,80.48,77.38,81.94,50,1.439,0.802,0.39,0.099,0.086,42619,44571,45305,20229,26051
